[1.0515577435960228, -5.249096669769151, 2.722845508035041, 1.1020468985347804, 6.463322389745095]
[-0.012152957764141575, -4.171618311175243, 0.6533613845382303, -0.01560577117423867, 4.604084863459746]
[-0.012152957764141575, -4.171618311175243, 0.6533613845382303, 0.008023866507161519, 4.604084863459746]
[-0.012152957764141575, -4.045656606755002, 0.6533613845382303, 0.008023866507161519, 4.604084863459746]
[-0.012152957764141575, -3.8906372809490244, 0.6533613845382303, 0.008023866507161519, 4.604084863459746]
[-0.012152957764141575, -3.8906372809490244, 0.6533613845382303, 0.008023866507161519, 4.43150537223786]
[-0.012152957764141575, -3.8906372809490244, 0.6533613845382303, 0.004726638329439729, 4.43150537223786]
[-0.012152957764141575, -3.8906372809490244, 0.49138247768999854, 0.004726638329439729, 4.43150537223786]
[-0.012152957764141575, -3.8906372809490244, 0.3920714971784993, 0.004726638329439729, 4.43150537223786]
[-0.012152957764141575, -3.8548373349243525, 0.3920714971784993, 0.004726638329439729, 4.43150537223786]
[-0.012152957764141575, -3.8548373349243525, 0.2947162154569558, 0.004726638329439729, 4.43150537223786]
[-0.012152957764141575, -3.8548373349243525, 0.2947162154569558, 0.004726638329439729, 4.32528442898669]
[-0.012152957764141575, -3.8548373349243525, 0.2012369647724537, 0.004726638329439729, 4.32528442898669]
[-0.012152957764141575, -3.7230962477113922, 0.2012369647724537, 0.004726638329439729, 4.32528442898669]
[-0.012152957764141575, -3.481638213263081, 0.2012369647724537, 0.004726638329439729, 4.32528442898669]
[-0.012152957764141575, -3.481638213263081, 0.19917841688259358, 0.004726638329439729, 4.32528442898669]
[-0.012152957764141575, -3.300314530287093, 0.19917841688259358, 0.004726638329439729, 4.32528442898669]
[-0.012152957764141575, -3.300314530287093, 0.19917841688259358, 0.004726638329439729, 4.241241011416819]
[-0.00883256874511964, -3.300314530287093, 0.19917841688259358, 0.004726638329439729, 4.241241011416819]
[-0.00883256874511964, -3.300314530287093, 0.19917841688259358, 0.004726638329439729, 4.076374928175551]
[-0.00883256874511964, -3.300314530287093, 0.18260509531043903, 0.004726638329439729, 4.076374928175551]
[-0.00883256874511964, -3.300314530287093, 0.18260509531043903, 0.004726638329439729, 3.9076390572770014]
[-0.00883256874511964, -3.300314530287093, 0.18260509531043903, 0.004726638329439729, 3.880324144722512]
[-0.004151588250317863, -3.300314530287093, 0.18260509531043903, 0.004726638329439729, 3.880324144722512]
[-0.004151588250317863, -3.300314530287093, 0.18260509531043903, 0.004726638329439729, 3.8307364052699837]
[-0.004151588250317863, -3.300314530287093, 0.18260509531043903, 0.003068157107563658, 3.8307364052699837]
[-0.004151588250317863, -3.2034092871028057, 0.18260509531043903, 0.003068157107563658, 3.8307364052699837]
[-0.004151588250317863, -3.2034092871028057, 0.18260509531043903, 0.003068157107563658, 3.7047227777574165]
[-0.004151588250317863, -3.2034092871028057, 0.14355614367641026, 0.003068157107563658, 3.7047227777574165]
[-0.004151588250317863, -3.2034092871028057, 0.14355614367641026, 0.003068157107563658, 3.5406391443845897]
[-0.004151588250317863, -3.2034092871028057, 0.14355614367641026, 0.003068157107563658, 3.371118408747927]
[-0.004151588250317863, -3.2034092871028057, -0.11826276579255804, 0.003068157107563658, 3.371118408747927]
[-0.004151588250317863, -3.2034092871028057, 0.044923383809991696, 0.003068157107563658, 3.371118408747927]
[-0.004151588250317863, -3.179703716117954, 0.044923383809991696, 0.003068157107563658, 3.371118408747927]
[6.469867711562174E-4, -3.179703716117954, 0.044923383809991696, 0.003068157107563658, 3.371118408747927]
[6.469867711562174E-4, -3.142675692271119, 0.044923383809991696, 0.003068157107563658, 3.371118408747927]
[6.469867711562174E-4, -3.0187363778773375, 0.044923383809991696, 0.003068157107563658, 3.371118408747927]
[6.469867711562174E-4, -3.0187363778773375, 0.044923383809991696, 0.003068157107563658, 3.3510004366542967]
[6.469867711562174E-4, -3.0187363778773375, 0.044923383809991696, 0.003068157107563658, 3.2964642096593786]
[6.469867711562174E-4, -2.9418783323850506, 0.044923383809991696, 0.003068157107563658, 3.2964642096593786]
[6.469867711562174E-4, -2.9418783323850506, 0.044923383809991696, 0.003068157107563658, 2.8088224233844143]
[6.469867711562174E-4, -2.9418783323850506, -0.04414271339772148, 0.003068157107563658, 2.8088224233844143]
[6.469867711562174E-4, -2.8840145095019443, -0.04414271339772148, 0.003068157107563658, 2.8088224233844143]
[-1.792598781444831E-5, -2.8840145095019443, -0.04414271339772148, 0.003068157107563658, 2.8088224233844143]
[-1.792598781444831E-5, -2.8840145095019443, -0.04414271339772148, 0.0013587940492571621, 2.8088224233844143]
[-1.792598781444831E-5, -2.853735343873846, -0.04414271339772148, 0.0013587940492571621, 2.8088224233844143]
[-1.792598781444831E-5, -2.853735343873846, -0.04414271339772148, 0.0013587940492571621, 2.55672070575901]
[-1.792598781444831E-5, -2.853735343873846, -0.04414271339772148, 0.0013587940492571621, 2.280651979411947]
[-1.792598781444831E-5, -2.853735343873846, -0.04414271339772148, 0.0013587940492571621, 2.012374073117585]
[-1.792598781444831E-5, -2.853735343873846, -0.04414271339772148, 0.0013587940492571621, 1.7634444588526332]
[-1.792598781444831E-5, -2.853735343873846, -0.04414271339772148, 0.0013587940492571621, 1.5206534004125163]
[-1.792598781444831E-5, -2.6045111813448747, -0.04414271339772148, 0.0013587940492571621, 1.5206534004125163]
[-1.792598781444831E-5, -2.6045111813448747, -0.04414271339772148, 0.0013587940492571621, 1.5145076810759779]
[-1.792598781444831E-5, -2.6045111813448747, -0.04414271339772148, 0.0013587940492571621, 1.2528747817320844]
[-1.792598781444831E-5, -2.545637072052094, -0.04414271339772148, 0.0013587940492571621, 1.2528747817320844]
[-1.792598781444831E-5, -2.229916251922373, -0.04414271339772148, 0.0013587940492571621, 1.2528747817320844]
[-1.792598781444831E-5, -2.1520526401521773, -0.04414271339772148, 0.0013587940492571621, 1.2528747817320844]
[-1.792598781444831E-5, -1.8590621510065612, -0.04414271339772148, 0.0013587940492571621, 1.2528747817320844]
[-1.792598781444831E-5, -1.8590621510065612, -0.04414271339772148, 0.0013587940492571621, 1.246447469524553]
[-1.792598781444831E-5, -1.7039285472221541, -0.04414271339772148, 0.0013587940492571621, 1.246447469524553]
[-1.792598781444831E-5, -1.7039285472221541, -0.04414271339772148, 0.0013587940492571621, 0.9717591762695863]
[-1.792598781444831E-5, -1.524227748682139, -0.04414271339772148, 0.0013587940492571621, 0.9717591762695863]
[-1.792598781444831E-5, -1.524227748682139, -0.04391407553195224, 0.0013587940492571621, 0.9717591762695863]
[-1.792598781444831E-5, -1.524227748682139, 0.020326709616536223, 0.0013587940492571621, 0.9717591762695863]
[-1.792598781444831E-5, -1.524227748682139, 0.0019021650231717535, 0.0013587940492571621, 0.9717591762695863]
[-1.792598781444831E-5, -1.2891931695204226, 0.0019021650231717535, 0.0013587940492571621, 0.9717591762695863]
[-1.792598781444831E-5, -1.2891931695204226, 0.0019021650231717535, 0.0013587940492571621, 0.9100013094357353]
[-1.792598781444831E-5, -1.1726158375384885, 0.0019021650231717535, 0.0013587940492571621, 0.9100013094357353]
[-1.792598781444831E-5, -1.1726158375384885, 0.0019021650231717535, 0.0013587940492571621, 0.6873903855897727]
[-1.792598781444831E-5, -1.1726158375384885, 0.0019021650231717535, 0.0013587940492571621, 0.6646474517726829]
[-1.792598781444831E-5, -1.1726158375384885, 0.0019021650231717535, 0.0013587940492571621, 0.6282023663419168]
[-1.792598781444831E-5, -1.1185674816570534, 0.0019021650231717535, 0.0013587940492571621, 0.6282023663419168]
[-1.792598781444831E-5, -1.0717100736996519, 0.0019021650231717535, 0.0013587940492571621, 0.6282023663419168]
[-1.792598781444831E-5, -1.0717100736996519, 0.0019021650231717535, 0.0013587940492571621, 0.4990998495233574]
[-1.792598781444831E-5, -0.8440873717771461, 0.0019021650231717535, 0.0013587940492571621, 0.4990998495233574]
[-1.792598781444831E-5, -0.713501553288522, 0.0019021650231717535, 0.0013587940492571621, 0.4990998495233574]
[-1.792598781444831E-5, -0.713501553288522, 0.0019021650231717535, 0.0013587940492571621, 0.36018178983440485]
[-1.792598781444831E-5, -0.6745243088747528, 0.0019021650231717535, 0.0013587940492571621, 0.36018178983440485]
[-1.792598781444831E-5, -0.6306596907245227, 0.0019021650231717535, 0.0013587940492571621, 0.36018178983440485]
[-1.792598781444831E-5, -0.5594115078283292, 0.0019021650231717535, 0.0013587940492571621, 0.36018178983440485]
[-1.792598781444831E-5, -0.5594115078283292, 0.0019021650231717535, 0.0013587940492571621, 0.25977378949181934]
[-1.792598781444831E-5, -0.5594115078283292, 0.0019021650231717535, 0.0013587940492571621, 0.11965760062704434]
[-1.792598781444831E-5, 0.20059479564211669, 0.0019021650231717535, 0.0013587940492571621, 0.11965760062704434]
[-1.792598781444831E-5, 0.20059479564211669, 0.0019021650231717535, 0.0013587940492571621, -0.0285187557930556]
[-1.792598781444831E-5, -0.04630333940671552, 0.0019021650231717535, 0.0013587940492571621, -0.0285187557930556]
[-1.792598781444831E-5, -0.04630333940671552, 0.0019021650231717535, 0.0013587940492571621, -9.194870775041039E-4]
[-1.792598781444831E-5, -0.016407995004268323, 0.0019021650231717535, 0.0013587940492571621, -9.194870775041039E-4]
[-1.792598781444831E-5, 0.003126665366028302, 0.0019021650231717535, 0.0013587940492571621, -9.194870775041039E-4]
[-1.792598781444831E-5, 0.003126665366028302, -0.0013433286074809696, 0.0013587940492571621, -9.194870775041039E-4]
[-1.792598781444831E-5, 0.0022406726754104446, -0.0013433286074809696, 0.0013587940492571621, -9.194870775041039E-4]
[-1.792598781444831E-5, 5.089804659647401E-4, -0.0013433286074809696, 0.0013587940492571621, -9.194870775041039E-4]
[-1.792598781444831E-5, 5.089804659647401E-4, 1.9874677491845782E-4, 0.0013587940492571621, -9.194870775041039E-4]
[-1.792598781444831E-5, 5.089804659647401E-4, 1.9874677491845782E-4, 0.0013587940492571621, -4.6090769229654283E-4]
[-1.792598781444831E-5, 5.089804659647401E-4, 1.9874677491845782E-4, -3.9732392319136644E-4, -4.6090769229654283E-4]
[-1.792598781444831E-5, 5.089804659647401E-4, 1.9874677491845782E-4, -3.9732392319136644E-4, -4.052613566317339E-4]
[-1.792598781444831E-5, 5.089804659647401E-4, 1.9874677491845782E-4, -3.9732392319136644E-4, 3.888860323590002E-4]
[-1.792598781444831E-5, -3.1704404849901074E-4, 1.9874677491845782E-4, -3.9732392319136644E-4, 3.888860323590002E-4]
[-1.792598781444831E-5, -3.1704404849901074E-4, 1.9874677491845782E-4, 2.1465255823994436E-4, 3.888860323590002E-4]
[-1.792598781444831E-5, 2.7388884257300715E-4, 1.9874677491845782E-4, 2.1465255823994436E-4, 3.888860323590002E-4]
[-1.792598781444831E-5, 2.7388884257300715E-4, -1.2317258434652544E-4, 2.1465255823994436E-4, 3.888860323590002E-4]
[-1.792598781444831E-5, 8.520176936708138E-5, -1.2317258434652544E-4, 2.1465255823994436E-4, 3.888860323590002E-4]
[-1.792598781444831E-5, -6.541387044679687E-5, -1.2317258434652544E-4, 2.1465255823994436E-4, 3.888860323590002E-4]
[-1.792598781444831E-5, -6.541387044679687E-5, -1.2317258434652544E-4, 2.1465255823994436E-4, -3.44653255433118E-4]
[-1.792598781444831E-5, -6.541387044679687E-5, -1.2317258434652544E-4, 2.1465255823994436E-4, -2.619379528993852E-4]
[-1.792598781444831E-5, -6.541387044679687E-5, 1.1386952641524655E-4, 2.1465255823994436E-4, -2.619379528993852E-4]
[-1.792598781444831E-5, -6.541387044679687E-5, 1.1386952641524655E-4, 2.1465255823994436E-4, -2.56502673361328E-4]
[-1.792598781444831E-5, -6.541387044679687E-5, 1.1386952641524655E-4, 2.1465255823994436E-4, 8.67853889283262E-6]
[-1.792598781444831E-5, -6.541387044679687E-5, 1.1386952641524655E-4, 5.148993934967516E-5, 8.67853889283262E-6]
[-1.792598781444831E-5, 2.8055173310484387E-5, 1.1386952641524655E-4, 5.148993934967516E-5, 8.67853889283262E-6]
[-1.792598781444831E-5, 2.8055173310484387E-5, 9.988737640366101E-5, 5.148993934967516E-5, 8.67853889283262E-6]
[-9.351484870173453E-6, 2.8055173310484387E-5, 9.988737640366101E-5, 5.148993934967516E-5, 8.67853889283262E-6]
[-9.351484870173453E-6, 2.8055173310484387E-5, 3.2895045939656528E-6, 5.148993934967516E-5, 8.67853889283262E-6]
[-9.351484870173453E-6, 2.8055173310484387E-5, 3.2895045939656528E-6, -2.1876283270839462E-5, 8.67853889283262E-6]
[-9.351484870173453E-6, 1.2574775404999573E-5, 3.2895045939656528E-6, -2.1876283270839462E-5, 8.67853889283262E-6]
[-9.351484870173453E-6, 1.2574775404999573E-5, 3.2895045939656528E-6, -1.7818973304414388E-5, 8.67853889283262E-6]
[-9.351484870173453E-6, 1.3310801453067675E-6, 3.2895045939656528E-6, -1.7818973304414388E-5, 8.67853889283262E-6]
[-4.280369174938578E-6, 1.3310801453067675E-6, 3.2895045939656528E-6, -1.7818973304414388E-5, 8.67853889283262E-6]
[-4.280369174938578E-6, 1.3310801453067675E-6, 3.2895045939656528E-6, -1.7818973304414388E-5, -7.407639456228442E-7]
[-4.280369174938578E-6, 1.3310801453067675E-6, 3.2895045939656528E-6, 1.3642788060079391E-5, -7.407639456228442E-7]
[-4.280369174938578E-6, 1.3310801453067675E-6, 3.2895045939656528E-6, 1.702565500728562E-6, -7.407639456228442E-7]
[1.552276359368853E-6, 1.3310801453067675E-6, 3.2895045939656528E-6, 1.702565500728562E-6, -7.407639456228442E-7]
