[1.8509086081238397, -1.901620999726303, 1.4496154559790604, -2.9843207340489153, -5.623179387525282]
[-0.017767175018038373, -0.013988442830119657, 0.009176336371268475, -0.851577405880941, 0.023408164880225027]
[-0.017767175018038373, -0.013988442830119657, 0.009176336371268475, -0.6619709458401732, 0.023408164880225027]
[-0.017767175018038373, -0.013988442830119657, 0.009176336371268475, -0.5639748940930754, 0.023408164880225027]
[-0.017767175018038373, -0.013988442830119657, 0.009176336371268475, -0.38806821728154584, 0.023408164880225027]
[-0.017767175018038373, -0.013988442830119657, 0.009176336371268475, -0.1347549915654479, 0.023408164880225027]
[-0.017767175018038373, -0.013988442830119657, 0.009176336371268475, -0.1347549915654479, -0.006963969555949551]
[-0.017767175018038373, -0.013988442830119657, 0.009176336371268475, -0.05037480170796729, -0.006963969555949551]
[-0.017767175018038373, -0.013988442830119657, 0.009176336371268475, -0.02579328898785629, -0.006963969555949551]
[-0.013486674610074, -0.013988442830119657, 0.009176336371268475, -0.02579328898785629, -0.006963969555949551]
[-0.013486674610074, -0.013988442830119657, 0.009176336371268475, 0.009286163758987814, -0.006963969555949551]
[-0.013486674610074, -0.013988442830119657, 0.009176336371268475, 2.457987760708189E-4, -0.006963969555949551]
[-0.013486674610074, -3.697271347664604E-4, 0.009176336371268475, 2.457987760708189E-4, -0.006963969555949551]
[0.007283442940067665, -3.697271347664604E-4, 0.009176336371268475, 2.457987760708189E-4, -0.006963969555949551]
[0.007283442940067665, -3.697271347664604E-4, 0.009176336371268475, 2.457987760708189E-4, 4.2631473013905394E-4]
[-0.0012547001925348258, -3.697271347664604E-4, 0.009176336371268475, 2.457987760708189E-4, 4.2631473013905394E-4]
[-0.0012547001925348258, -3.697271347664604E-4, -0.0030294037447450347, 2.457987760708189E-4, 4.2631473013905394E-4]
[-0.0012547001925348258, -3.697271347664604E-4, 0.002850160432169256, 2.457987760708189E-4, 4.2631473013905394E-4]
[-0.0012547001925348258, -3.697271347664604E-4, -0.0025487724497204817, 2.457987760708189E-4, 4.2631473013905394E-4]
[-0.0012547001925348258, -3.697271347664604E-4, -0.0025487724497204817, -1.2432613035695322E-4, 4.2631473013905394E-4]
[-0.0012547001925348258, -3.697271347664604E-4, -4.0009114717107956E-4, -1.2432613035695322E-4, 4.2631473013905394E-4]
[-0.0012547001925348258, -2.611269498794562E-5, -4.0009114717107956E-4, -1.2432613035695322E-4, 4.2631473013905394E-4]
[-0.0012547001925348258, -2.611269498794562E-5, -4.0009114717107956E-4, -1.2432613035695322E-4, 1.2959344963859773E-5]
[-0.0012547001925348258, -2.611269498794562E-5, 4.658822269001901E-5, -1.2432613035695322E-4, 1.2959344963859773E-5]
[-4.7751562206766124E-5, -2.611269498794562E-5, 4.658822269001901E-5, -1.2432613035695322E-4, 1.2959344963859773E-5]
[-4.7751562206766124E-5, -2.611269498794562E-5, 4.658822269001901E-5, 4.314589600568411E-5, 1.2959344963859773E-5]
[-4.7751562206766124E-5, -2.611269498794562E-5, -3.2098551741009193E-5, 4.314589600568411E-5, 1.2959344963859773E-5]
[-4.7751562206766124E-5, -2.611269498794562E-5, -3.2098551741009193E-5, 4.314589600568411E-5, -5.291234333207482E-6]
[-4.7751562206766124E-5, -2.611269498794562E-5, -3.2098551741009193E-5, -1.8375200398742142E-5, -5.291234333207482E-6]
[4.263055208719534E-5, -2.611269498794562E-5, -3.2098551741009193E-5, -1.8375200398742142E-5, -5.291234333207482E-6]
[1.2604329845683224E-5, -2.611269498794562E-5, -3.2098551741009193E-5, -1.8375200398742142E-5, -5.291234333207482E-6]
[1.2604329845683224E-5, -2.0959929380359286E-5, -3.2098551741009193E-5, -1.8375200398742142E-5, -5.291234333207482E-6]
[1.2604329845683224E-5, -2.0959929380359286E-5, -3.2098551741009193E-5, -1.8375200398742142E-5, 2.9596471835334946E-6]
[1.2604329845683224E-5, -2.0959929380359286E-5, -4.445147591322236E-6, -1.8375200398742142E-5, 2.9596471835334946E-6]
[1.2604329845683224E-5, 1.583994905606605E-5, -4.445147591322236E-6, -1.8375200398742142E-5, 2.9596471835334946E-6]
[1.2604329845683224E-5, -5.542351107647187E-6, -4.445147591322236E-6, -1.8375200398742142E-5, 2.9596471835334946E-6]
[1.2604329845683224E-5, -5.542351107647187E-6, -4.445147591322236E-6, -1.2735371524933091E-5, 2.9596471835334946E-6]
[7.286033625826683E-7, -5.542351107647187E-6, -4.445147591322236E-6, -1.2735371524933091E-5, 2.9596471835334946E-6]
[7.286033625826683E-7, -5.542351107647187E-6, -4.445147591322236E-6, 1.4531436941429538E-6, 2.9596471835334946E-6]
[7.286033625826683E-7, 4.280714338444226E-6, -4.445147591322236E-6, 1.4531436941429538E-6, 2.9596471835334946E-6]
[7.286033625826683E-7, -3.1288132196455384E-6, -4.445147591322236E-6, 1.4531436941429538E-6, 2.9596471835334946E-6]
[7.286033625826683E-7, -3.1288132196455384E-6, 9.457166363924489E-7, 1.4531436941429538E-6, 2.9596471835334946E-6]
